Date,Open,High,Low,Close,Volume,Sector,Ticker,return_1d,return_5d,return_20d,rsi_14,macd,macd_hist,macd_signal,roc_10,roc_20,volatility_5d,volatility_20d,atr_14,atr_ratio,ema_20,sma_50,price_to_ema20,price_to_sma50,ema20_to_sma50,volume_pct_change_5d,volume_ratio_20d,rel_return_5d,rel_return_20d,ratio_to_benchmark,ratio_trend_20d,target_forward_return_5d,target_forward_return_20d,target_label
2019-11-18,8179.14990234375,8188.85009765625,8105.75,8119.0,727400.0,AUTO,^CNXAUTO,-0.00428014848866598,-0.006199764120763507,0.05801561242717734,53.822782763810686,142.43617606778844,-46.50762672249306,188.9438027902815,-3.2634771995024625,5.801561242717745,0.06090091299603676,0.25219298624438546,148.3900735970098,0.01827689045412117,8090.974678143208,7678.561015625,0.0034637757466352372,0.05735957342511913,0.0537097591174951,-0.3355257148077099,0.5906953704230041,-0.004213696608245443,0.02133557055697488,0.6831587361689596,-0.013532119587713439,0.0068666091883236025,-0.01579014599242523,Avoid
2019-11-19,8150.89990234375,8152.7998046875,8052.0498046875,8063.9501953125,640300.0,AUTO,^CNXAUTO,-0.006780367617625349,-0.011649688036217687,0.018947459604814254,50.760976598697496,123.93005062754764,-52.011001730187104,175.94105235773475,-2.6134091466076854,1.8947459604814254,0.07257078103588703,0.23070478364255556,144.98721119722342,0.01797967592626045,8088.400917873616,7699.654023437501,-0.0030229365247072724,0.04731331703555685,0.0504888782343703,-0.557773326887216,0.5417983508277592,-0.013886606277835445,-0.01158415837033866,0.6753670789296375,-0.02424220940178729,0.004458076520877707,-0.002982445623576635,Neutral
2019-11-20,8088.0498046875,8132.60009765625,8039.7998046875,8083.7998046875,742100.0,AUTO,^CNXAUTO,0.0024615243018910604,-0.008147087069491854,0.01494708618443763,51.82515091597834,109.60208585240252,-53.07117320426579,162.67325905666831,-2.087541745039032,1.494708618443768,0.0803583562787125,0.22990846916552962,141.2595741809039,0.017474402829594154,8087.962716617795,7723.3750195312505,-0.0005147046389991312,0.04666674662887528,0.04720574828550438,-0.3857804999172323,0.6504257435722143,-0.02154602135370587,-0.013971997091073218,0.6737005331943038,-0.02599745304360642,0.014726961028706853,-0.00017933485072318955,Neutral
2019-11-21,8082.39990234375,8121.0498046875,7998.75,8004.64990234375,733800.0,AUTO,^CNXAUTO,-0.009791175468973567,-0.022738649259613886,0.008567846740968,47.423829680374794,90.81349348146341,-57.48781246016395,148.30130594162736,-3.0779069610699317,0.8567846740968014,0.07173225990451908,0.2325460063732163,139.90530493137504,0.017478004239812033,8080.02816287741,7747.827021484375,-0.009328960124170758,0.03314773034390373,0.042876685356017394,-0.049974106680476416,0.6545328046882317,-0.03085016991885381,-0.024228090045624873,0.6688153505136655,-0.03193589191576494,0.021874797747866603,0.02009458247626217,Buy
2019-11-22,8015.5,8047.14990234375,7973.35009765625,8034.9501953125,690200.0,AUTO,^CNXAUTO,0.0037853364404953904,-0.014588075455409855,-0.0002052985495982762,49.20238327379519,77.47529213442795,-56.660811045759544,134.1361031801875,-2.4872897194932526,-0.02052985495982522,0.09320371939566743,0.22855097839094876,135.183483485384,0.01682443328201941,8075.735023109323,7770.091025390625,-0.005050292967774997,0.03408700992773245,0.03933596102284177,-0.36322538979610663,0.6260629781984589,-0.016181137928990563,-0.026945915374302687,0.6743898082890436,-0.022581543020121445,0.006353468714377586,0.012271340453674728,Buy
2019-11-25,8045.0,8189.60009765625,8024.10009765625,8174.75,675200.0,AUTO,^CNXAUTO,0.01739896343963121,0.0068666091883236025,0.02026235580288005,56.51196048308694,77.29434624348141,-45.47340554936487,122.76775179284628,0.062427371028308795,2.0262355802879997,0.1692968472524864,0.23623716867681657,137.34894895071372,0.01680160848352717,8085.1650209084355,7791.537021484375,0.011080167054091726,0.04918323271248713,0.03768550397879274,-0.07176244157272482,0.6210534545638506,-0.009057493634681224,-0.02214180277888267,0.6770680194637126,-0.017653897090646888,-0.019817119789595994,0.0007033854246307758,Neutral
2019-11-26,8197.349609375,8227.0,8085.5,8099.89990234375,899700.0,AUTO,^CNXAUTO,-0.009156255256276946,0.004458076520877707,0.014217984849026699,52.18240322779751,70.30078430798403,-41.97357398788981,112.27435829587384,-0.7243546716049761,1.4217984849026766,0.17719836296435504,0.23859969818943777,137.64545259709132,0.016993475753603184,8086.568342949894,7810.228017578125,0.0016486052956540967,0.03708878717928253,0.03538185117640896,0.405122598781821,0.8284072703165571,-0.0037161087146346805,-0.02495705890866695,0.6728776901669195,-0.022559510980729284,-0.01674710848025407,0.0065062773550141895,Neutral
2019-11-27,8160.60009765625,8247.650390625,8157.10009765625,8202.849609375,1012700.0,AUTO,^CNXAUTO,0.012709997441012977,0.014726961028706853,-0.029219845631527575,57.05573233782183,72.2328615939723,-32.033197361521246,104.26605895549355,0.6459892125445059,-2.921984563152756,0.1966163859616817,0.1184510246359204,138.36724086024552,0.01686819184178462,8097.642749276095,7825.8130078125,0.012992282242669972,0.04817858555860014,0.03473501618199005,0.3646408839779005,1.033636303323824,0.0062596102069736315,-0.05584702730761082,0.6778822280509498,-0.012492747642195112,-0.02514977288523257,-0.00892369243824609,Neutral
2019-11-28,8213.9501953125,8223.150390625,8150.2001953125,8179.75,541100.0,AUTO,^CNXAUTO,-0.002816046919670412,0.021874797747866603,-0.029559062164516314,55.68442148756211,71.0807269636889,-26.54826559344373,97.62899255713263,-0.1361254865360955,-2.9559062164516288,0.17285164968313824,0.11849698305807821,133.69459474969227,0.01634458201652768,8105.462487440276,7843.7280078125,0.009165117064551859,0.04283957728427291,0.03336863279388108,-0.2626056146088852,0.5832390191323094,0.00660542222270033,-0.05548342884300661,0.6731667156642994,-0.016605315217684928,-0.029090154994040107,0.0031969669763745046,Neutral
2019-11-29,8172.7998046875,8182.4501953125,8066.9501953125,8086.0,758100.0,AUTO,^CNXAUTO,-0.011461230477704087,0.006353468714377586,-0.04302029705899757,50.39095088279924,61.889388128411156,-28.591683542977194,90.48107167138835,-0.8327291622041241,-4.302029705899757,0.20674720236862065,0.12260964190377012,132.39498083899997,0.01637335899567153,8103.608917207868,7858.236005859376,-0.0021729722383907247,0.028984112206708396,0.031224935362788003,0.0983772819472617,0.85409132389225,-0.005535456402992134,-0.05805716157437024,0.6707006134676128,-0.017287239818878707,-0.03455353726734478,0.029606775986272593,Buy
2019-12-02,8070.7001953125,8087.35009765625,7995.14990234375,8012.75,696000.0,AUTO,^CNXAUTO,-0.009058867177838215,-0.019817119789595994,-0.04529428122960133,46.658782480115384,48.139599717542296,-33.87317756307685,82.01277728061915,-1.3086587018105678,-4.529428122960137,0.15643950070745563,0.12404426206442612,129.52392472996428,0.016164728055906435,8094.955686997595,7872.4780078125,-0.010155174429136982,0.017818022743067208,0.028260184272894992,0.0308056872037914,0.8010727008004972,-0.01770097487293798,-0.05854849809964402,0.6650578401840848,-0.022634729865887684,-0.018651548508626825,0.029396874317493937,Buy
2019-12-03,8021.64990234375,8055.25,7931.75,7964.25,567400.0,AUTO,^CNXAUTO,-0.0060528532651087374,-0.01674710848025407,-0.038174669462882616,44.318273537943796,32.94942817378342,-39.25067928546859,72.20010745925201,-1.2363691850484742,-3.8174669462882638,0.1514115718915673,0.11788967171995718,129.0936443921097,0.016209140144032356,8082.507526331157,7891.3480078125,-0.014631291829410429,0.00923821787042291,0.024223937194178678,-0.3693453373346671,0.6653923281695261,-0.013133461413604386,-0.042604705680902466,0.6640084265987606,-0.02206338917491041,-0.020453891118906387,0.030869147675550046,Buy
2019-12-04,7946.64990234375,8043.89990234375,7916.9501953125,7996.5498046875,1174200.0,AUTO,^CNXAUTO,0.0040555990441661915,-0.02514977288523257,-0.031443296652188035,46.25194417817725,23.24942715959878,-39.16054423972258,62.409971399321364,-1.0793191581687478,-3.1443296652188035,0.09593303321040136,0.11968961356906574,128.94050600919115,0.016124517342918,8074.321076650809,7911.037001953125,-0.009631927096410225,0.010809303851475275,0.020640034253078563,0.15947467166979368,1.3578019843197113,-0.02039798174323948,-0.04201624985721697,0.6639887799756038,-0.02001368031499462,-0.019777267222301775,0.03387715918010059,Buy
2019-12-05,8015.2998046875,8045.5,7928.14990234375,7941.7998046875,643000.0,AUTO,^CNXAUTO,-0.006846702807741689,-0.029090154994040107,-0.03838910013903174,43.49470099913495,11.01723916091214,-41.11418579072738,52.131424951639524,-0.785169850312224,-3.8389100139031735,0.09422813985358088,0.12088504722323287,128.1126196982668,0.016131434038749087,8061.700003130494,7931.46099609375,-0.014872818189269627,0.0013035188093142324,0.016420556956768424,0.18832008870818706,0.7574240514530055,-0.01816526346258307,-0.04276402643400612,0.6608033970046906,-0.022595406411986464,-1.2542418274197331e-05,0.028501108466956193,Buy
2019-12-06,7964.2001953125,7971.7998046875,7781.0498046875,7806.60009765625,725200.0,AUTO,^CNXAUTO,-0.0170238120270233,-0.03455353726734478,-0.0525856226929321,37.542890498088845,-9.477098312470844,-49.2868186112883,39.80972029881745,-2.8419603370966366,-5.2585622692932095,0.11981350469881008,0.1322498936171849,132.58671829124773,0.0169839259898882,8037.404774037709,7935.47599609375,-0.028716318621528247,-0.01624047486262189,0.012844696146032546,-0.04339796860572487,0.8616152315323611,-0.023393181523360895,-0.04504737516983537,0.6548337120040473,-0.02918979998605412,0.03370226402851606,0.02205184077450495,Buy
2019-12-09,7853.75,7950.5498046875,7826.2998046875,7863.2998046875,724500.0,AUTO,^CNXAUTO,0.007263047462655603,-0.018651548508626825,-0.037498558851140285,41.17819536420905,-20.90286074852611,-48.57006483787485,27.667204089348743,-3.809904832716597,-3.7498558851140333,0.15335488541973546,0.1348191411003697,133.39836034410504,0.01696467941672313,8020.823348385308,7936.688994140625,-0.019639323403066806,-0.00924682692081117,0.01060068679858772,0.04094827586206895,0.8801394617118075,-0.009463437959503551,-0.03996322451392076,0.6587057428010471,-0.021465591052628276,0.016214566806163733,0.01770251659863198,Buy
2019-12-10,7888.7001953125,7902.7998046875,7778.5,7801.35009765625,580000.0,AUTO,^CNXAUTO,-0.007878334613964477,-0.020453891118906387,-0.04383501683340485,38.53882377553934,-34.5583166567767,-49.78041659690035,15.222099940123659,-3.685845606574879,-4.383501683340483,0.1556343048146362,0.1364595924908326,132.7484635114904,0.017016088478245817,7999.92113403016,7937.2509960937505,-0.02482162424442237,-0.017121910155592023,0.007895698141239582,0.022206556221360696,0.7438090719058184,-0.008998321894816086,-0.03907985441645112,0.6579642252686128,-0.020610859878542734,0.030578015561584238,0.018125055352435915,Buy
2019-12-11,7823.2998046875,7846.64990234375,7773.60009765625,7838.39990234375,533100.0,AUTO,^CNXAUTO,0.004749152931699641,-0.019777267222301775,-0.03825676492561236,40.97549497919182,-41.90766872769382,-45.703814934253984,3.796146206560163,-4.442964632860294,-3.8256764925612328,0.15798025188216716,0.1386472939004897,128.4842735954911,0.01639164564148777,7984.538159583835,7944.609990234376,-0.01830265624877447,-0.013368823393619158,0.005025818686951247,-0.5459887583035258,0.7145968914834152,-0.008729555440570747,-0.044143381917599256,0.6581277016043137,-0.018160126740448135,0.03112244824859678,0.04042280332769299,Strong Buy
2019-12-12,7878.39990234375,7967.25,7866.0498046875,7941.7001953125,1103200.0,AUTO,^CNXAUTO,0.01317874748108494,-1.2542418274197331e-05,-0.03042397172500466,47.25438321057375,-38.94764861791191,-34.19503585957766,-4.7526127583342515,-2.910233255142272,-3.0423971725004697,0.1945594586109,0.1468558115201606,128.5104038855453,0.01618172440724936,7980.458353462756,7950.248994140625,-0.004856633094694243,-0.0010752869293056426,0.0037998004017730843,0.7157076205287713,1.4467153188950306,0.0038648942141291664,-0.03882182876739082,0.6633672734990913,-0.008378683210363924,0.028180339119272535,0.03573539641486456,Buy
2019-12-13,7989.5498046875,8090.75,7986.64990234375,8069.7001953125,1673200.0,AUTO,^CNXAUTO,0.016117455563929628,0.03370226402851606,-0.010326311095264717,53.81102983525131,-25.973870484972394,-16.977006181310514,-8.99686430366188,-0.2015805674931981,-1.0326311095264697,0.14792118374538712,0.15900229769628405,129.97750394282778,0.016106856611392908,7988.9575764960655,7960.557998046875,0.010106777767099872,0.013710370214299475,0.00356753615213389,1.3072255929398788,2.112572914825383,0.019844931032458435,-0.02640388671113869,0.6676512253064831,-0.0006444265213742743,0.007912265366697202,0.0205892920481745,Buy
2019-12-16,8087.75,8109.0498046875,7981.9501953125,7990.7998046875,613200.0,AUTO,^CNXAUTO,-0.009777363311567755,0.016214566806163733,-0.01579014599242523,49.70912667799694,-21.807279228566586,-10.248331939923764,-11.558947288642822,-0.27394084817946396,-1.5790145992425175,0.1878208255551006,0.16191943833852998,129.7719400451258,0.016240169096590307,7989.133026800011,7970.510996093751,0.00020863063387449306,0.002545484047847447,0.002336365976458323,-0.15362318840579714,0.7798450992611057,0.006459576622917629,-0.030048229657072545,0.6629195969131294,-0.006221539402107975,0.023739825793310354,0.03735545969064269,Buy
2019-12-17,8028.10009765625,8068.10009765625,8013.85009765625,8039.89990234375,741500.0,AUTO,^CNXAUTO,0.006144578622461205,0.030578015561584238,-0.002982445623576635,52.15341766723725,-14.377522969874917,-2.254860544985675,-12.122662424889242,0.9498685041749066,-0.298244562357667,0.1596106563356951,0.16203071394253024,126.0239652539561,0.015674817694834517,7993.967967327986,7982.026992187501,0.005745824251922391,0.007250402712605857,0.0014959828063940274,0.278448275862069,0.9369827008858056,0.004584475956516787,-0.021818167098497487,0.6609042254289971,-0.008167565332441467,0.014017611746589775,0.0429669164078208,Strong Buy
2019-12-18,8061.0,8111.9501953125,8039.25,8082.35009765625,1181900.0,AUTO,^CNXAUTO,0.005279940773905034,0.03112244824859678,-0.00017933485072318955,54.22487178872495,-5.006302081642389,5.693088274597484,-10.699390356239872,1.0729664050670291,-0.017933485072321655,0.15937561566083042,0.16292801668856505,122.2151245438521,0.01512123615868762,8002.385313073535,7993.798994140626,0.00999261863235653,0.011077474374891242,0.0010741224465617653,1.2170324516976176,1.4531080948165633,0.0049682864803966,-0.018726624938732672,0.6613141301976753,-0.0066291478352250195,0.005852234079938734,0.038794445820860224,Buy
2019-12-19,8082.2001953125,8183.5498046875,8058.39990234375,8165.5,1108100.0,AUTO,^CNXAUTO,0.01028783724276705,0.028180339119272535,0.02009458247626217,58.05546888662393,9.02591506427052,15.780244336408316,-6.754329272137794,2.816744325139814,2.009458247626212,0.15256352798536899,0.16244568233919005,122.4247515295591,0.014992927748399866,8017.92004516177,8009.010996093752,0.018406264219020727,0.019539117124770217,0.0011123781790739798,0.004441624365482344,1.3317309136796562,0.004132126208773235,-0.0042444933550978,0.6660440198302795,0.0006839827620274718,0.004947693420488619,0.03209841520727452,Buy
2019-12-20,8169.89990234375,8219.599609375,8121.2001953125,8133.5498046875,1015300.0,AUTO,^CNXAUTO,-0.0039128277891740115,0.007912265366697202,0.012271340453674728,56.112382659782504,17.3682244264337,19.298042958857195,-1.9298185324234955,4.188119065166526,1.2271340453674735,0.1303038076834094,0.1630205563437286,120.70865599619775,0.014840833202574273,8028.932403211839,8024.57298828125,0.013030051347027193,0.013580388210736566,0.0005432581817070378,-0.39319866124790825,1.1968219914420095,-0.007402055861092105,-0.017725923558346013,0.6627837753334845,-0.003345358315433228,0.02358755900491727,0.026944003035267672,Buy
2019-12-23,8137.85009765625,8212.4501953125,8120.75,8180.5,666300.0,AUTO,^CNXAUTO,0.005772411362802821,0.023739825793310354,0.0007033854246307758,58.320006851642006,27.451608032242802,23.50514125173304,3.946466780509764,4.033932359076649,0.07033854246307226,0.08285858152078251,0.15204107116172938,118.63662309021935,0.014502368203681847,8043.3674124297595,8038.96798828125,0.017049151249552974,0.01760574391203791,0.00054726230467928,0.08659491193737767,0.7858377020468578,0.006417719653474263,-0.014950408964022222,0.6671015881429533,0.003899779091183277,0.008287978080496305,0.007994669106411667,Neutral
2019-12-24,8206.099609375,8228.4501953125,8142.60009765625,8152.60009765625,496900.0,AUTO,^CNXAUTO,-0.003410537539728642,0.014017611746589775,0.0065062773550141895,56.50118298225535,32.813222829517144,23.093404839205903,9.719817990311242,4.502425805829757,0.6506277355014093,0.09871781295931376,0.14874449993294367,116.2947284163644,0.014264740944400963,8053.770525308473,8054.8269921875,0.01227121781496145,0.01213844885353612,-0.00013115947493984824,-0.32987188132164535,0.6003056496867997,0.009944467094925136,-0.008185034648574785,0.6674499042549713,0.004834328242730323,0.0070529047211920215,0.0020300032491791242,Neutral
2019-12-26,8166.35009765625,8176.2998046875,8120.4501953125,8129.64990234375,503000.0,AUTO,^CNXAUTO,-0.0028150767899308704,0.005852234079938734,-0.00892369243824609,54.98216368452436,34.80919351094781,20.071500416509252,14.737693094438555,3.715681818082715,-0.8923692438246141,0.10257604554961544,0.14169805857563594,111.97721991340981,0.013773928921727265,8060.997132645166,8069.478994140626,0.008516659734384011,0.007456603858416994,-0.0010511039810152541,-0.5744140790252983,0.6269787849325655,0.01363355516980147,-0.011059900174804405,0.6704008999494024,0.00984569653969703,0.016950335454054777,0.013789043686116331,Buy
2019-12-27,8155.39990234375,8226.25,8145.39990234375,8205.900390625,453400.0,AUTO,^CNXAUTO,0.009379307743531129,0.004947693420488619,0.0031969669763745046,58.93259021061796,42.058962272272765,21.857015342267367,20.2019469300054,3.326746021820884,0.31969669763745834,0.09757729629270559,0.14551296824809132,110.8788540378984,0.013512088711748712,8074.79744292896,8083.1900000000005,0.01623606643047698,0.015180936069175595,-0.0010382728936274856,-0.5908311524230665,0.5682594391352029,0.0060815213611029595,-0.0045923707422603766,0.6700991786166478,0.009624464242474753,-0.00460040781440374,0.00840239528483333,Neutral
2019-12-30,8232.0498046875,8337.900390625,8218.7998046875,8325.400390625,854100.0,AUTO,^CNXAUTO,0.01456269200349114,0.02358755900491727,0.029606775986272593,64.23026243644463,56.79243965197384,29.272394177574746,27.52004547439909,3.1686455397813944,2.960677598627257,0.1236215142875687,0.14716544274181886,112.38750732090567,0.013499351628476883,8098.664390328583,8095.933007812499,0.027996715182713936,0.02834353774803555,0.00033737711434220794,-0.1587708066581306,1.0640670258822065,0.024887302772445774,0.013034199734155871,0.6793001428686397,0.022824741999882353,-0.041637683998400066,-0.008077689581840186,Neutral
2019-12-31,8326.4501953125,8327.599609375,8236.849609375,8248.2998046875,937900.0,AUTO,^CNXAUTO,-0.00926088624209842,0.008287978080496305,0.029396874317493937,58.946757137950655,61.53808100399692,27.214428423678264,34.32365258031866,3.2224559029616455,2.9396874317493995,0.15696203254292226,0.1473593183555697,110.84197108369813,0.013438159827884379,8112.91538217229,8107.4230078125,0.016687518128527503,0.0173762731683357,0.000677450079328233,0.4076241933063185,1.151122402641236,0.015977917505788364,0.01941613046773738,0.677843083736735,0.019649389924442734,-0.0298000570430057,-0.011184123053768591,Avoid
2020-01-01,8262.5,8276.7998046875,8200.25,8210.099609375,482100.0,AUTO,^CNXAUTO,-0.004631281138785859,0.0070529047211920215,0.030869147675550046,56.46830907684832,61.50757838017853,21.747140639887895,39.760437740290634,2.116938134784915,3.0869147675550113,0.15967745044347412,0.14647789700111757,108.39253062682684,0.01320234050547388,8122.171022858262,8113.344999999999,0.010825749207850928,0.011925366094379157,0.0010878402013304081,-0.029784664922519632,0.5948143441434661,0.00967680860631115,0.015169909575364793,0.6739256810486354,0.013001012323432039,-0.03256350374479222,0.0012546475365826648,Neutral
2020-01-02,8226.599609375,8275.0498046875,8206.849609375,8267.4501953125,1032000.0,AUTO,^CNXAUTO,0.006985370295874649,0.016950335454054777,0.03387715918010059,59.239200792109834,65.3577147653059,20.477821620012207,44.87989314529369,2.2901766864804087,3.38771591801005,0.1583500984847284,0.14750506199538238,105.52164953294636,0.012763505922633232,8136.007134520571,8119.39900390625,0.016155720935177732,0.01823425494116281,0.0020454876778848233,1.05168986083499,1.2845486964693582,0.004114830456183549,0.014031935641175775,0.6731245268634989,0.011102533736945256,-0.01357131795920774,-0.010402239864566787,Avoid
